PK_RamoAtividade;cd_ramo_atividade;de_ramo_atividade;Ramo_de_Atividade;divisoes;Divisao_2digitos_Cnae
18872;4512902;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6758;4744006;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
10146;4711302;LOJAS DE DEPARTAMENTOS OU MAGAZINES;;COMÉRCIO VAREJISTA;47
19420;4511101;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19434;4530701;COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS INTERMEDIARIOS NAO ESPECIFICADOS ANTERIORMENTE;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19455;4530703;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19451;4520007;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6762;4759899;COMERCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO;;COMÉRCIO VAREJISTA;47
19465;4530705;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19421;4511101;COMERCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19489;4520007;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19503;4530701;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19454;4520003;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19468;4511102;SERVICOS DE REBOQUE DE VEICULOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19511;4520003;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
10144;4789009;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;;COMÉRCIO VAREJISTA;47
19502;4530701;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6767;4744005;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
19520;4541205;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19419;4511101;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
36463;2512800;FABRICACAO DE ESQUADRIAS DE MADEIRA E DE PECAS DE MADEIRA PARA INSTALACOES INDUSTRIAIS E COMERCIAIS;;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;25
19412;4530703;COMERCIO ATACADISTA DE COMBUSTIVEIS DE ORIGEM VEGETAL, EXCETO ALCOOL CARBURANTE;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
13348;4759899;ATIVIDADES PAISAGISTICAS;;COMÉRCIO VAREJISTA;47
15639;4774100;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;;COMÉRCIO VAREJISTA;47
19504;4520006;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19541;4530703;HOTEIS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19547;4520001;MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19516;4530703;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19429;4530701;COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6765;4744006;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE, GRANITO, ARDOSIA E OUTRAS PEDRAS;;COMÉRCIO VAREJISTA;47
19418;4511101;COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19411;4530703;EXTRACAO DE CARVAO MINERAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19519;4530701;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19509;4520006;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19490;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
9530;4722901;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;;COMÉRCIO VAREJISTA;47
9502;4754703;COMERCIO VAREJISTA DE CARNES  ACOUGUES;;COMÉRCIO VAREJISTA;47
18764;4511104;COMERCIO POR ATACADO DE CAMINHOES NOVOS E USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19570;4541203;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19407;4541204;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19633;4520001;INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19655;4520001;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19665;4520001;PREPARACAO DE CANTEIRO E LIMPEZA DE TERRENO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19618;4511103;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
18795;4520006;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
18781;4520002;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
18705;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19571;4530706;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MOTOCICLETAS E MOTONETAS, PECAS E ACESSORIOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19641;4520005;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19643;4511103;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19637;4520001;MANUTENCAO E REPARACAO DE TRATORES AGRICOLAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
9935;4781400;RECUPERACAO DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
19628;4542102;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19606;4542101;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PECAS E ACESSORIOS NOVOS E USADOS PARA VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19644;4520004;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19510;4520003;COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19459;4511102;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
9537;4755502;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;;COMÉRCIO VAREJISTA;47
19460;4520003;SERVICOS DE REBOQUE DE VEICULOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
9534;4721103;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;;COMÉRCIO VAREJISTA;47
19476;4530705;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19448;4520007;MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
10175;4781400;LOCACAO DE MAODEOBRA TEMPORARIA;;COMÉRCIO VAREJISTA;47
19492;4520007;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19680;4520001;INSTALACAO DE PAINEIS PUBLICITARIOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19463;4530705;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6763;4759899;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE, GRANITO, ARDOSIA E OUTRAS PEDRAS;;COMÉRCIO VAREJISTA;47
19435;4520001;SERVICOS DE REBOQUE DE VEICULOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19518;4520001;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19491;4541205;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
10172;4781400;OBRAS DE ALVENARIA;;COMÉRCIO VAREJISTA;47
6760;4744005;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE, GRANITO, ARDOSIA E OUTRAS PEDRAS;;COMÉRCIO VAREJISTA;47
14983;4781400;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;;COMÉRCIO VAREJISTA;47
14226;4744001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;;COMÉRCIO VAREJISTA;47
16735;7320300;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;;PUBLICIDADE E PESQUISA DE MERCADO;73
10214;4724500;FABRICACAO DE CONSERVAS DE LEGUMES E OUTROS VEGETAIS, EXCETO PALMITO;;COMÉRCIO VAREJISTA;47
12122;4754703;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;;COMÉRCIO VAREJISTA;47
16655;7319099;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16583;7319003;INSTALACAO DE PAINEIS PUBLICITARIOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16438;7319002;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;;PUBLICIDADE E PESQUISA DE MERCADO;73
16736;7319002;COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO;;PUBLICIDADE E PESQUISA DE MERCADO;73
16696;7320300;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;;PUBLICIDADE E PESQUISA DE MERCADO;73
16624;7319099;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;;PUBLICIDADE E PESQUISA DE MERCADO;73
16520;7311400;PRODUCAO DE FILMES PARA PUBLICIDADE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16542;7319099;TRANSPORTE ESCOLAR;;PUBLICIDADE E PESQUISA DE MERCADO;73
16708;7319002;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
19691;4511102;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
6587;4744005;COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS;;COMÉRCIO VAREJISTA;47
16679;7319003;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16345;4771701;SERVICOS DE VACINACAO E IMUNIZACAO HUMANA;;COMÉRCIO VAREJISTA;47
16635;7319004;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;;PUBLICIDADE E PESQUISA DE MERCADO;73
19716;4511101;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
12133;4744001;MANUTENCAO E REPARACAO DE TRATORES AGRICOLAS;;COMÉRCIO VAREJISTA;47
16569;7319003;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16721;7311400;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16557;7319002;COMERCIO VAREJISTA DE VIDROS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16697;7311400;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16632;7319099;AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICACAO;;PUBLICIDADE E PESQUISA DE MERCADO;73
19722;4530703;COMERCIO VAREJISTA DE MATERIAL ELETRICO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19707;4530701;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16563;7312200;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16720;7319002;EDICAO DE JORNAIS DIARIOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
10153;4755502;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;;COMÉRCIO VAREJISTA;47
16522;7319002;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16662;7319003;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;;PUBLICIDADE E PESQUISA DE MERCADO;73
6588;4744005;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;;COMÉRCIO VAREJISTA;47
19717;4512902;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16704;7311400;ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES;;PUBLICIDADE E PESQUISA DE MERCADO;73
16661;7319003;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;;PUBLICIDADE E PESQUISA DE MERCADO;73
15610;4781400;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;;COMÉRCIO VAREJISTA;47
19552;4541204;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19667;4520001;OBRAS DE TERRAPLENAGEM;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16470;7319003;CRIACAO DE ESTANDES PARA FEIRAS E EXPOSICOES;;PUBLICIDADE E PESQUISA DE MERCADO;73
19741;4530704;COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUARIO, PARTES E PECAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
15625;4729602;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;;COMÉRCIO VAREJISTA;47
19730;4520007;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
17656;8211300;OBRAS DE MONTAGEM INDUSTRIAL;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
19526;4530705;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19540;4530705;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
17650;8219999;ATIVIDADES DE TELEATENDIMENTO;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
16460;7320300;ATIVIDADES DE RADIO;;PUBLICIDADE E PESQUISA DE MERCADO;73
17639;8230001;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
19561;4530704;COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
17671;8299799;COMERCIO VAREJISTA DE VIDROS;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
16466;7319099;PROMOCAO DE VENDAS;;PUBLICIDADE E PESQUISA DE MERCADO;73
17754;8211300;ENSINO DE IDIOMAS;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
19712;4511101;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
12711;4789005;COMERCIO VAREJISTA DE MATERIAL ELETRICO;;COMÉRCIO VAREJISTA;47
36150;5811500;ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;Telecom;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;58
16657;7319002;FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;;PUBLICIDADE E PESQUISA DE MERCADO;73
15008;4789003;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;COMÉRCIO VAREJISTA;47
36149;5811500;EDICAO DE JORNAIS DIARIOS;Telecom;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;58
16615;7312200;AGENCIAS DE PUBLICIDADE;;PUBLICIDADE E PESQUISA DE MERCADO;73
15047;4751200;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO COMERCIAL, PARTES E PECAS;;COMÉRCIO VAREJISTA;47
14846;4789099;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;;COMÉRCIO VAREJISTA;47
19746;4541205;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16695;7319002;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
16584;7319002;COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;;PUBLICIDADE E PESQUISA DE MERCADO;73
16351;4722902;FABRICACAO DE ALIMENTOS E PRATOS PRONTOS;;COMÉRCIO VAREJISTA;47
19709;4543900;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
19715;4511101;PROMOCAO DE VENDAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16711;7319099;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;;PUBLICIDADE E PESQUISA DE MERCADO;73
19685;4511102;COMERCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
16722;7320300;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
12164;4789008;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;COMÉRCIO VAREJISTA;47
14191;4713002;SALAS DE ACESSO A INTERNET;;COMÉRCIO VAREJISTA;47
9362;4759801;COMERCIO VAREJISTA DE TECIDOS;;COMÉRCIO VAREJISTA;47
19074;4520005;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
9642;4713002;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;;COMÉRCIO VAREJISTA;47
9979;4742300;MANUTENCAO E REPARACAO DE GERADORES, TRANSFORMADORES E MOTORES ELETRICOS;;COMÉRCIO VAREJISTA;47
9926;4772500;COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS;;COMÉRCIO VAREJISTA;47
